"Warengruppe_1","Warengruppe_2","Warengruppe_3","Warengruppe_4","Warengruppe_5","Warengruppe_6","Umsatz","KielerWoche","Bewoelkung_0","Bewoelkung_1","Bewoelkung_2","Bewoelkung_3","Bewoelkung_4","Bewoelkung_5","Bewoelkung_6","Bewoelkung_7","Bewoelkung_8","Temperatur","Windgeschwindigkeit","Day","Month_01","Month_02","Month_03","Month_04","Month_05","Month_06","Month_07","Month_08","Month_09","Month_10","Month_11","Month_12","DayOfWeek_1","DayOfWeek_2","DayOfWeek_3","DayOfWeek_4","DayOfWeek_5","DayOfWeek_6","DayOfWeek_7"
0,0,0,1,0,0,101.637479250916,0,0,0,1,0,0,0,0,0,0,8.025,18,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,0,0,0,98.1353983496204,0,0,0,0,0,0,0,0,0,1,5.9875,11,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,0,0,83.7787352392597,0,0,0,0,0,0,0,0,0,1,5.9875,11,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,0,0,270.604986736201,0,0,0,0,0,0,0,0,0,1,5.9875,11,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,198.643762741097,0,0,0,0,0,0,0,0,0,1,5.9875,11,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,76.747514503209,0,0,0,0,0,0,0,0,0,1,5.9875,11,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,104.966463375073,0,0,0,0,0,0,0,0,0,1,5.9875,11,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,104.09003869481,0,0,0,0,0,0,0,0,1,0,5.525,10,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,0,0,364.558396204025,0,0,0,0,0,0,0,0,1,0,5.525,10,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,184.670559295231,0,0,0,0,0,0,0,0,1,0,5.525,10,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,1,143.915450636457,0,0,0,0,0,0,0,0,1,0,5.525,10,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,0,113.559536109209,0,0,0,0,0,0,0,0,1,0,5.525,10,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,251.171365445472,0,0,0,0,0,0,1,0,0,0,8.6625,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,44.0077752087685,0,0,0,0,0,0,1,0,0,0,8.6625,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,68.0762231823542,0,0,0,0,0,0,1,0,0,0,8.6625,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,584.644687013588,0,0,0,0,0,0,1,0,0,0,8.6625,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,140.686615291205,0,0,0,0,0,0,1,0,0,0,8.6625,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,0,0,192.108648794295,0,0,0,0,0,0,1,0,0,0,8.6625,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,0,0,112.729510161019,0,1,0,0,0,0,0,0,0,0,3.0625,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,0,0,73.3221953360975,0,1,0,0,0,0,0,0,0,0,3.0625,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,113.931498716313,0,1,0,0,0,0,0,0,0,0,3.0625,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,82.4652842288532,0,1,0,0,0,0,0,0,0,0,3.0625,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,200.880829213958,0,1,0,0,0,0,0,0,0,0,3.0625,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,278.664927166837,0,1,0,0,0,0,0,0,0,0,3.0625,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,65.9731311817255,0,0,0,0,0,0,0,0,0,1,1.7125,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,68.5617336096169,0,0,0,0,0,0,0,0,0,1,1.7125,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,1,0,187.803590029425,0,0,0,0,0,0,0,0,0,1,1.7125,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,94.7658652080226,0,0,0,0,0,0,0,0,0,1,1.7125,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,0,0,247.82662169358,0,0,0,0,0,0,0,0,0,1,1.7125,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,112.863485924238,0,0,0,0,0,0,0,0,0,1,1.7125,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,128.922855106228,0,0,0,0,0,0,0,0,1,0,5.85,11,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,63.7021074904902,0,0,0,0,0,0,0,0,1,0,5.85,11,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,214.941099341808,0,0,0,0,0,0,0,0,1,0,5.85,11,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,0,0,267.381898238725,0,0,0,0,0,0,0,0,1,0,5.85,11,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,118.598952445714,0,0,0,0,0,0,0,0,1,0,5.85,11,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,49.6036003125754,0,0,0,0,0,0,0,0,1,0,5.85,11,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,0,120.974699669869,0,0,0,0,0,0,0,0,1,0,4.4625,24,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0,0,270.133710033378,0,0,0,0,0,0,0,0,1,0,4.4625,24,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,128.169290294417,0,0,0,0,0,0,0,0,1,0,4.4625,24,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,190.110646923888,0,0,0,0,0,0,0,0,1,0,4.4625,24,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,114.608744793432,0,0,0,0,0,0,0,0,1,0,4.4625,24,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,66.2712031267702,0,0,0,0,0,0,0,0,1,0,4.4625,24,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,72.7803476565256,0,0,0,0,0,0,0,1,0,0,1.7875,25,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,242.429691903367,0,0,0,0,0,0,0,1,0,0,1.7875,25,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,1,70.4079048569509,0,0,0,0,0,0,0,1,0,0,1.7875,25,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,81.3614647215711,0,0,0,0,0,0,0,1,0,0,1.7875,25,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,112.015650593347,0,0,0,0,0,0,0,1,0,0,1.7875,25,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,211.036554280616,0,0,0,0,0,0,0,1,0,0,1.7875,25,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,121.408564819885,0,0,0,0,0,0,1,0,0,0,1,11,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,116.79937370528,0,0,0,0,0,0,1,0,0,0,1,11,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,61.3937929370576,0,0,0,0,0,0,1,0,0,0,1,11,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,0,330.405150816589,0,0,0,0,0,0,1,0,0,0,1,11,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,194.816564885098,0,0,0,0,0,0,1,0,0,0,1,11,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,80.1179141217449,0,0,0,0,0,0,1,0,0,0,1,11,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,169.017349331006,0,0,0,0,0,0,0,0,0,1,6.975,16,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,101.998231468739,0,0,0,0,0,0,0,0,0,1,6.975,16,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,502.371531950746,0,0,0,0,0,0,0,0,0,1,6.975,16,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,211.40480292494,0,0,0,0,0,0,0,0,0,1,6.975,16,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,41.6271818292862,0,0,0,0,0,0,0,0,0,1,6.975,16,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,36.2650169585334,0,0,0,0,0,0,0,0,0,1,6.975,16,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,134.680550018524,0,0,0,0,0,0,0,0,1,0,9.2375,10,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,224.635145960176,0,0,0,0,0,0,0,0,1,0,9.2375,10,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,0,0,66.1496191363994,0,0,0,0,0,0,0,0,1,0,9.2375,10,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,104.226092074174,0,0,0,0,0,0,0,0,1,0,9.2375,10,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,170.524972886057,0,0,0,0,0,0,0,0,1,0,9.2375,10,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,85.9735669347355,0,0,0,0,0,0,0,0,1,0,9.2375,10,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,0,0,60.8077382038886,0,0,0,0,0,0,0,0,1,0,7.1875,8,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,0,0,257.948246753247,0,0,0,0,0,0,0,0,1,0,7.1875,8,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,1,0,149.431342843146,0,0,0,0,0,0,0,0,1,0,7.1875,8,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,1,67.8622027353327,0,0,0,0,0,0,0,0,1,0,7.1875,8,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,112.124568350855,0,0,0,0,0,0,0,0,1,0,7.1875,8,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,104.352034970751,0,0,0,0,0,0,0,0,1,0,7.1875,8,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,0,0,258.730733034518,0,0,0,0,0,0,0,0,1,0,5.025,9,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,76.939456885603,0,0,0,0,0,0,0,0,1,0,5.025,9,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,0,85.9079819233536,0,0,0,0,0,0,0,0,1,0,5.025,9,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,155.814778301331,0,0,0,0,0,0,0,0,1,0,5.025,9,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,36.8244763668639,0,0,0,0,0,0,0,0,1,0,5.025,9,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,49.7261823587047,0,0,0,0,0,0,0,0,1,0,5.025,9,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,62.7526558507983,0,0,0,0,0,0,0,0,0,1,2.525,8,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,104.880352148774,0,0,0,0,0,0,0,0,0,1,2.525,8,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,88.2075449690532,0,0,0,0,0,0,0,0,0,1,2.525,8,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0,0,246.420486617343,0,0,0,0,0,0,0,0,0,1,2.525,8,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,180.75061797104,0,0,0,0,0,0,0,0,0,1,2.525,8,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,99.2007093905854,0,0,0,0,0,0,0,0,0,1,2.525,8,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,85.5324935340658,0,0,0,0,0,0,0,0,1,0,3.5375,6,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,181.364999270263,0,0,0,0,0,0,0,0,1,0,3.5375,6,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,1,90.0832446655234,0,0,0,0,0,0,0,0,1,0,3.5375,6,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,215.102454376754,0,0,0,0,0,0,0,0,1,0,3.5375,6,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,66.2056003249106,0,0,0,0,0,0,0,0,1,0,3.5375,6,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,327.613078777548,0,0,0,0,0,0,0,0,1,0,3.0125,7,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,103.130500344652,0,0,0,0,0,0,0,0,1,0,3.0125,7,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0,0,120.787742012371,0,0,0,0,0,0,0,0,1,0,3.0125,7,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,197.802586637735,0,0,0,0,0,0,0,0,1,0,3.0125,7,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,99.8155116392742,0,0,0,0,0,0,0,0,1,0,3.0125,7,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,188.326403909678,0,0,0,0,0,0,0,0,0,1,7.925,12,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,97.4825174374607,0,0,0,0,0,0,0,0,0,1,7.925,12,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,564.33503068692,0,0,0,0,0,0,0,0,0,1,7.925,12,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,217.492553439895,0,0,0,0,0,0,0,0,0,1,7.925,12,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,114.662454089235,0,0,0,0,0,0,0,0,0,1,7.925,12,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,71.5352172710921,0,0,0,0,0,0,0,0,0,1,7.925,12,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,47.6501511414247,0,0,0,0,0,0,0,0,0,1,8.775,12,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,230.285819128034,0,0,0,0,0,0,0,0,0,1,8.775,12,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,120.791211521354,0,0,0,0,0,0,0,0,0,1,8.775,12,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,72.9462694852638,0,0,0,0,0,0,0,0,0,1,8.775,12,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,157.392485896369,0,0,0,0,0,0,0,0,0,1,8.775,12,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,0,0,37.1897783267561,0,0,0,0,0,0,0,0,0,1,8.775,12,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,174.571555755812,0,0,0,0,0,0,0,0,0,1,4.95,8,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,69.9500582980743,0,0,0,0,0,0,0,0,0,1,4.95,8,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,74.6283250889016,0,0,0,0,0,0,0,0,0,1,4.95,8,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,0,0,261.524378936327,0,0,0,0,0,0,0,0,0,1,4.95,8,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,1,60.5001349401418,0,0,0,0,0,0,0,0,0,1,4.95,8,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,88.8118459700858,0,0,0,0,0,0,0,0,0,1,4.95,8,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,78.6704329646384,0,0,0,0,0,0,0,0,1,0,6.85,8,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,0,86.4115250991858,0,0,0,0,0,0,0,0,1,0,6.85,8,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,69.5040386540523,0,0,0,0,0,0,0,0,1,0,6.85,8,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,81.0249143151096,0,0,0,0,0,0,0,0,1,0,6.85,8,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,183.895860880414,0,0,0,0,0,0,0,0,1,0,6.85,8,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,0,0,241.880289555687,0,0,0,0,0,0,0,0,1,0,6.85,8,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,79.0572340066618,0,0,0,0,0,0,0,0,1,0,7.4,10,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,175.651475866415,0,0,0,0,0,0,0,0,1,0,7.4,10,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,89.4706690868603,0,0,0,0,0,0,0,0,1,0,7.4,10,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,66.4245588886188,0,0,0,0,0,0,0,0,1,0,7.4,10,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,101.589644453608,0,0,0,0,0,0,0,0,1,0,7.4,10,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0,0,265.154110289682,0,0,0,0,0,0,0,0,1,0,7.4,10,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,91.3320661013639,0,0,0,0,0,0,0,0,1,0,5.2875,10,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,114.601001275823,0,0,0,0,0,0,0,0,1,0,5.2875,10,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,273.618541350621,0,0,0,0,0,0,0,0,1,0,5.2875,10,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,69.9295037876725,0,0,0,0,0,0,0,0,1,0,5.2875,10,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,187.406124646547,0,0,0,0,0,0,0,0,1,0,5.2875,10,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,1,66.4826350991988,0,0,0,0,0,0,0,0,1,0,5.2875,10,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,124.541759682586,0,0,0,0,0,0,0,0,0,1,6.5625,13,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,63.5616525987563,0,0,0,0,0,0,0,0,0,1,6.5625,13,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,0,354.063657483224,0,0,0,0,0,0,0,0,0,1,6.5625,13,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,120.97859354729,0,0,0,0,0,0,0,0,0,1,6.5625,13,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,191.007159526764,0,0,0,0,0,0,0,0,0,1,6.5625,13,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,98.5535495363417,0,0,0,0,0,0,0,0,0,1,6.5625,13,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,0,463.81219748514,0,0,0,0,0,0,0,0,1,0,8.1375,12,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,138.655812124506,0,0,0,0,0,0,0,0,1,0,8.1375,12,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,74.7138069947243,0,0,0,0,0,0,0,0,1,0,8.1375,12,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,0,0,145.07834868862,0,0,0,0,0,0,0,0,1,0,8.1375,12,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,236.081350951816,0,0,0,0,0,0,0,0,1,0,8.1375,12,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,41.7300439888931,0,0,0,0,0,0,0,0,1,0,8.1375,12,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,430.94267042062,0,0,0,0,1,0,0,0,0,0,5.4875,10,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,183.608991270752,0,0,0,0,1,0,0,0,0,0,5.4875,10,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,129.105729760414,0,0,0,0,1,0,0,0,0,0,5.4875,10,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,0,0,60.8076590130824,0,0,0,0,1,0,0,0,0,0,5.4875,10,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,221.057091994517,0,0,0,0,1,0,0,0,0,0,5.4875,10,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,109.827662725605,0,0,0,0,1,0,0,0,0,0,5.4875,10,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,61.36878208577,0,0,0,0,0,0,0,0,1,0,11.4375,18,24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,0,0,531.778119659333,0,0,0,0,0,0,0,0,1,0,11.4375,18,24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,131.060157748043,0,0,0,0,0,0,0,0,1,0,11.4375,18,24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,220.330670230618,0,0,0,0,0,0,0,0,1,0,11.4375,18,24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,1,0,251.566250844717,0,0,0,0,0,0,0,0,1,0,11.4375,18,24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,0,0,433.889713549154,0,0,0,0,0,0,0,0,1,0,5.7625,15,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,270.571377693833,0,0,0,0,0,0,0,0,1,0,5.7625,15,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,152.367434643543,0,0,0,0,0,0,0,0,1,0,5.7625,15,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,155.11961993256,0,0,0,0,0,0,0,0,1,0,5.7625,15,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,1,34.5569447026584,0,0,0,0,0,0,0,0,1,0,5.7625,15,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,131.267289010755,0,0,0,0,0,0,0,0,1,0,5.7125,9,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
